longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,188962044,Does Participatory Bird Monitoring Provide Accurate Data for Ecological Research? An Experience in Rural Southwestern Mexico.,"The rise of participatory ornithology projects in the Global North has spurred studies aimed at optimizing the quality of data generated by these initiatives to support conservation efforts. However, in Latin America—where these projects are typically developed in collaboration with rural and indigenous communities—evaluations addressing this issue remain scarce. This study analyzes a community‐based bird monitoring project in southwestern Mexico and highlights key aspects for improving data quality. First, five members of a rural community were trained in bird identification and counting. Subsequently, using data generated by professional ornithologists as a reference, the accuracy and bias in the monitoring data were examined to assess bird species richness and community structure across forest and human‐altered habitats. In addition, hierarchical clustering analyses were employed to identify biological traits of species that affect data quality. The community monitoring data demonstrated sufficient quality to detect changes in bird communities resulting from anthropogenic impacts, though there were identifiable biases associated with forest habitat species, migratory species, and species belonging to the families Trochilidae and Tyrannidae. The results suggest that scientific endeavors in community projects should focus on developing adaptive training strategies to enhance monitors' skills in identifying birds and recording their abundance. The evaluation framework proposed in this study offers a valuable collaborative perspective for improving data quality in community monitoring initiatives across Latin America.",20251001,"Mendoza‐Lozana, Alexis ; Ortega‐Álvarez, Rubén ; Navarro‐Sigüenza, Adolfo G. ; Jiménez‐Arcos, Víctor H. ; Vázquez‐Reyes, Leopoldo D.",Article,Academic Journal,Oct2025,true,Ecology & Evolution (20457758),"Data quality ; Bird surveys ; Rurality ; Community development ; Bird watching ; Rural conditions ; Environmental protection ; Environmental research ; Mexico ; Latin America ; Other local, municipal and regional public administration ; Administration of Urban Planning and Community and Rural Development",JOUR,,,2045-7758,,,,,eng,Wiley-Blackwell,16,1,16,15,10,10.1002/ece3.72237,,FT2S,,https://research.ebsco.com/plink/c4e0fb08-5cfc-3ca6-867d-e5411a4fae69,,,,
Academic Search Ultimate,asn,180336359,"Cincuenta años de desplazamiento forzado interno indígena en Chiapas, México. De conflictos político-religiosos a conflictos entre cárteles / Fifty Years of Forced Internal Displacement in Chiapas, Mexico: From Political-Religious Conflicts to Cartel Conflicts","Geographical and historical research was conducted on forced internal displacement (FID) in Chiapas, Mexico. The study covers the period from 1970, when some Catholic and evangelical indigenous communities were expelled from Los Altos municipalities, to 2023, which saw displacements in municipalities along the border, as a result of the territorial dispute waged between rival drug cartels, in the midst of militarism and paramilitarism that has not ceased since 1994. Conceptually, the notion of FID is used to explain and give meaning to this type of mobility over time, and how it has led to a reconstruction of the territoriality of affected communities. Methodologically, information obtained from various sources was processed in geographic information systems, and verified in the field with GPS. This mapping that visualized the increase in FID. This research is pertinent because it analyzes this type of mobility in Chiapas based on an approach that is rarely used and because it reveals how this problem was made invisible over time. It also built geo-referenced databases on the subject, the first of their type in Mexico.",20240901,"Navarro-López, América A.",Article,Academic Journal,Sep2024,true,Journal of Latin American Geography,Geographic information systems ; Forced migration ; Information storage & retrieval systems ; Drug cartels ; Cities & towns ; Mexico,JOUR,,,1545-2476,,,,,spa,University of Texas Press,131,91,41,23,2,10.1353/lag.2024.a939020,,W5V,,https://research.ebsco.com/plink/35bd0cf5-f003-3527-9a5b-1880b6878c4d,,,,
Academic Search Ultimate,asn,181905629,"Diseño de una ruta de agroturismo en La Ciénega, Tláhuac, Ciudad de México.","Objective: Designing an agrotourism route for La Cienega, Tlahuac producers in Mexico City. Methodology: The layout of the agricultural space and its characteristics were analyzed to give it tourist value through an inventory. Subsequently, a tourist circuit and a plan of attractions were developed that serve as a basis for learning about traditional practices of crops, harvests, and processing of agricultural products. Results: Of the nine sites evaluated, the indicators of attractiveness, suitability, and accessibility and the comparison by site are presented. In the tourist attraction plan, crops were chosen, such as tomato, carrot, broccoli, chard, lettuce, onion, cilantro, purslane, fennel bulb, kale, arugula, rutabaga, and Romanesco in addition to raising laying hens, rabbits, and sheep. Limitations: Of the nine producers, three indicated they had received agrotourism proposals from the Natural Resources Commission and the Metropolitan Autonomous University (UAM). However, their time availability is limited for the corresponding procedures, so they want to promote it. with the support of tourism service providers. Conclusions: Agrotourism is a territorial development strategy for diversifying the economy as an alternative for the producer's benefit; specifically, the Xochimilco, Milpa Alta, and Tlahuac tourist area could increase the economic benefit due to the influx of tourists.",20240701,"Mayeli Flores-Monter, Yasiri",Article,Academic Journal,jul-dic2024,true,Estudios Sociales: Revista de Alimentación Contemporánea y Desarrollo Regional,Agricultural processing ; Tourist attractions ; Hens ; Agritourism ; Agriculture ; Postharvest Crop Activities (except Cotton Ginning) ; Chicken Egg Production,JOUR,,,0188-4557,,,,,spa,"Estudios Sociales, Revista de Investigacion Cientifica",27,1,27,34,64,10.25836/es.v34i64.1501,,2WZH,,https://research.ebsco.com/plink/9473c9bd-9e3a-3436-8093-e85bfd86b4ca,,,,
Academic Search Ultimate,asn,188503451,Trends in collisions and traffic mortality rates in Mexico City: A comparison of six data sources.,"Introduction: Improving data quality is an international recommendation to advance road safety. Mexico City has several sources of road safety data which are used interchangeably, no study has analyzed their strengths and limitations. Objective: We aimed to compare the trends of four indicators (total collision rate, collision resulting in injury rate, fatality rate and mortality rate) across six open access datasets of Mexico City, between 2015–2022, and to discuss their differences, strengths and limitations. Materials and methods: Datasets consulted were from: police records, emergency calls, an insurance company, the justice department, the Institute for Forensic Science and vital registrations for the period 2015–2022. We descriptively compared rates and their trends and estimated percentage changes from the start to the end of the period. Results: The collision, collision resulting in injury and mortality rates varied greatly across datasets. Trends over time were consistent in direction; they showed a decline in collisions and deaths from 2015 to 2020 and an increase from 2020 to 2022. However, the magnitude of the change was very different across datasets. Conclusions: None of the datasets was comprehensive enough to provide a full picture of road safety in Mexico City. Differences between datasets may be related to the methodology used to report and register collisions and to the reach and remit of each institution. Our results highlight the need for a more comprehensive data information system for road safety in Mexico City and across the country. We call on researchers, practitioners and policy makers to use available data sources responsibly and to be transparent about their limitations until we progress to a unique source of information.",20251007,"Herrera Ortiz, Martha Laura ; Pérez Ferrer, Carolina ; Quintero Valverde, Carolina ; Chías Becerril, Luis ; Martínez Santiago, Armando ; Reséndiz López, Héctor Daniel ; Quistberg, D. Alex ; Barrientos Gutiérrez, Tonatiuh",Article,Academic Journal,10/7/2025,true,PLoS ONE,"Traffic fatalities ; Data quality ; Collisions (Physics) ; Cities & towns ; Data analysis ; Trend analysis ; Road safety measures ; Mexico City (Mexico) ; Highway, Street, and Bridge Construction",JOUR,,,1932-6203,,,,,eng,Public Library of Science,13,1,13,20,10,10.1371/journal.pone.0334103,,78BE,,https://research.ebsco.com/plink/5daf9131-de16-3a90-9090-adf2d4df6d61,,,,
Academic Search Ultimate,asn,175256880,"Risk of a vector-borne endemic zoonosis for wildlife: Hosts, large-scale geography, and diversity of vector-host interactions for Trypanosoma cruzi.","• We develop a predictive model for T. cruzi infection risk for wild mammals in Mexico. • The diversity of vector-host interactions constitutes a relevant driver of infection risk for mammals. • There are numerous potential unknown hosts involved in the transmission cycle of T. cruzi. • We identified 11 new mammal hosts for T cruzi. • Our approach offers a general tool for understanding multi-species interactions and their impact on disease eco-epidemiology. Drivers for wildlife infection are multiple and complex, particularly for vector-borne diseases. Here, we studied the role of host competence, geographic area provenance, and diversity of vector-host interactions as drivers of wild mammal infection risk to Trypanosoma cruzi , the aetiological agent of Chagas disease. We performed a systematic sampling of wild mammals in 11 states of Mexico, from 2017 to 2018. We tested the positivity of T. cruzi with the Tc24 marker in tissues samples for 61 wild mammal species (524 specimens sampled). 26 mammal species were positive for T. cruzi , of which 11 are new hosts recorded in Mexico 75 specimens were positive and 449 were negative for T. cruzi infection, yielding an overall prevalence of 14.3%. The standardized infection risk of T. cruzi of our examined specimens was similar, no matter the host species or their geographic origins. Additionally, we used published data of mammal positives for T. cruzi to complement records of T. cruzi infection in wild mammals and inferred a trophic network of Triatoma spp. (vectors) and wild mammal species in Mexico, using spatial data-mining modelling. Infection with T. cruzi was not homogeneously distributed in the inferred trophic network. This information allowed us to develop a predictive model for T. cruzi infection risk for wild mammals in Mexico, considering risk as a function of the diversity of vector-host spatial associations in a large-scale geographic context, finding that the addition of competent vectors to a multi-host parasite system amplifies host infection risk. The diversity of vector-host interactions per se constitutes a relevant driver of infection risk because hosts and vectors are not isolated from each other.",20240301,"Rengifo-Correa, Laura ; Rodríguez-Moreno, Ángel ; Becker, Ingeborg ; Falcón-Lezama, Jorge Abelardo ; Tapia-Conyer, Roberto ; Sánchez-Montes, Sokani ; Suzán, Gerardo ; Stephens, Christopher R. ; González-Salazar, Constantino",Article,Academic Journal,Mar2024,true,Acta Tropica,Chagas' disease ; Trypanosoma cruzi ; Vector-borne diseases ; Zoonoses ; Statistical sampling ; Triatoma ; Mexico ; Marketing Research and Public Opinion Polling,JOUR,,,0001-706X,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,251,,10.1016/j.actatropica.2024.107117,,3GW,,https://research.ebsco.com/plink/bb85c8cb-e185-3efa-af49-ebef8ab8c5b4,,,,
Academic Search Ultimate,asn,186137616,Synthesis of a National Soil Dataset Across Productive Land in Mexico: The Importance of Making Existing Data Accessible.,"The lack of soil data is a complication that most soil scientists will encounter throughout their career; this critical aspect is exacerbated due to the excessive cost of soil surveying. Consequently, it is essential to develop strategies that guarantee the permanent accessibility of past soil sampling efforts. The main objective of this contribution is to release an entire dataset of soil samples surveyed by the Secretary of Agriculture, Livestock, Rural Development, Fisheries, and Food (SAGARPA) in collaboration with the Food and Agriculture Organization of the United Nations (FAO) in the year 2012. The dataset consists of more than 4000 compound samples surveyed on managed cropland. SAGARPAS's main objective was to generate a new index to assess and monitor the current and future state of soil when sustainable soil practices take place. A complete set of physicochemical properties was determined via laboratory analysis for all records in the dataset, namely: pH, EC, OM, BD, Sand, Silt, Clay, Texture, P, N, K, Ca, Mg, Na, CEC, Sodium Adsorption Ratio (SAR), Exchangeable Sodium Percentage (ESP), and including the calculation of the Sustainable Soil Land Use Subindex (SSLUS). We presented a reviewed dataset with the potential to contribute to a large variety of studies, ranging from agricultural pinpointing of the best conditions for crop production to digital soil mapping and modeling and agronomical studies. An additional key element of any data publishing effort is the promotion of adequate archival and mirroring practices by defining official servers that guarantee accessibility and safety of the information.",20250501,"Arroyo‐Cruz, Carlos E. ; Prado, Blanca ; Kolb, Melanie ; Mora‐Palomino, Lucy Natividad ; Todd‐Brown, Katherine ; Guevara, Mario",Article,Academic Journal,May/Jun2025,true,European Journal of Soil Science,Digital soil mapping ; Farms ; Soil surveys ; Sustainability ; Soil mapping,JOUR,,,1351-0754,,,,,eng,Wiley-Blackwell,13,1,13,76,3,10.1111/ejss.70116,,80W,,https://research.ebsco.com/plink/198fb80b-7149-33de-8980-97223f850a2a,,,,
Academic Search Ultimate,asn,186076293,"Inteligencia geoespacial para la gestión del turismo en sitios de la Reserva de la Biosfera Tehuacán-Cuicatlán, México.","This paper proposes the use of geospatial data as a tool to support tourism management in selected sites of the Tehuacán Cuicatlán Biosphere Reserve, recognized by UNESCO as a mixed heritage. First, geospatial intelligence (GI) is discussed as a concept that breaks into the production and analysis of data on sites with tourism presence; subsequently, with the support of data mining and an application specially designed to collect information through mobile devices on the digital footprint of tourists and the analysis of their preferences and behaviors, the practices and preferences of visitors in the study area are detected. Finally, through fieldwork and the participation of local inhabitants, we propose the articulation of a route for visits with tourism potential in the Puebla portion of the reserve based on the experience of another already established route, through integrated community management and participation. It is concluded that areas with greater openness to incorporate ways of using information technologies that support the management of tourist sites while respecting traditional forms of organization, have elements to make efficient decisions aimed at diversifying options in it.",20250101,"HERNÁNDEZ INFANTE, MARIO ALBERTO ; VÁZQUEZ SOLÍS, VALENTE ; ORTÍZ LIÑÁN, MÓNICA ELENA ; REYES AGÜERO, JUAN ANTONIO",Article,Academic Journal,2025,true,Cuadernos Geograficos,Digital technology ; Tourist attractions ; Biosphere reserves ; Community involvement ; Data mining ; Digital footprint,JOUR,,,0210-5462,,,,,spa,Cuadernos Geograficos,61,41,21,64,1,10.30827/cuadgeo.v64i1.30607,,77WH,,https://research.ebsco.com/plink/507060bd-8a9f-3eb9-851b-cc84f811d4a0,,,,
Academic Search Ultimate,asn,184634780,"Gestión integral del riesgo y cartografía para la reestructuración urbana ante movimientos de remoción en masa, Álvaro Obregón, Ciudad de México, México.","Adequate management of areas facing possible landslides is of utmost importance in several Latin American countries. It is important to point out that coordination between scientists, politicians and the population in general is extremely significant, since the coordination between the three aforementioned entities will have to be permanent in order to restructure urban areas with certain levels of risk. The methodology used in this study focused on mapping the main urban areas by means of geoinformatics techniques using geomatics through Geographic Information Systems (GIS), therefore, the analysis of raster images, vectorial, Lidar points and photogrammetry from drones was performed, ratifying or rectifying the data in the field, together with the support of journalistic news of the main existing media in Mexico City (CDMX). The final result of these geoinformatic methodologies applied to urban areas in the face of possible landslides forged precise mapping on which possible urban restructuring should be instituted in areas of high and very high risk; always with elements of consultation and reflection directed to the inhabitants through permanent dialogue with specialists in behavioral issues such as psychologists, sociologists and social workers, to urbanistically reestablish the population in areas with geomorphological characteristics of low or no urban risk.",20250101,"Rivera González, Oscar Daniel ; Rodríguez Van Gort, Mary Frances Teresa",Article,Academic Journal,2025,true,Revista Cartográfica,Geographic information systems ; Cities & towns ; Image analysis ; Geoinformatics ; Geomatics ; Landslides,JOUR,,,0080-2085,,,,,spa,Instituto Panamericano de Geografia e Historia,29,7,23,,110,10.35424/rcarto.i110.5903,,1XPQ,,https://research.ebsco.com/plink/2aa698fb-7dc2-389b-ad20-af5dcc3b34fb,,,,
Academic Search Ultimate,asn,191550449,Motivación y desempeño en la enseñanza en línea en Latinoamérica: revisión sistemática de experiencias estudiantiles.,"The swift advancement of emerging technologies over the past five years has significantly fostered the development of online education. Accordingly, this systematic review aimed to examine 35 empirical studies (2020-2025) on virtual education in Latin America, thereby identifying critical interdependencies among student motivation, academic achievement, and learning experience. Employing a qualitative design, the study utilized the PRISMA protocol as its principal methodological framework. Findings indicate that the success of regional virtual education necessitates concurrently addressing these dimensions through policies centered on technological equity, contextualized teacher training, and balanced hybrid models. Thus, the dynamic triad presents specific challenges when virtual environments guarantee learner autonomy, effective feedback, and universal accessibility, while simultaneously consolidating both academic and affective learning outcomes.",20250701,"Correa-Guarniz, Marco Antonio ; Lucero-Baldevenites, Elisabeth Viviana ; Rivadeneira-Fuel, Gabriel Alejandro ; Flores-Pérez, Ana María",Article,Academic Journal,jul-dic2025,true,"Koinonía: Revista Arbitrada Interdisciplinaria de Ciencias de la Educación, Turismo, Ciencias Sociales y Económicas, Ciencias del Agro y Mar y Ciencias Exactas y Aplicadas",Academic motivation ; Academic achievement ; Online education ; Latin Americans ; Virtual classrooms ; Educational technology ; Blended learning ; Latin America,JOUR,,,2542-3088,,,,,spa,Fundacion Koinonia,144,126,19,10,20,10.35381/r.k.v10i20.4630,,N2CL,,https://research.ebsco.com/plink/cc2fb8af-2b84-3d9a-bcd7-c5c3fec7a49d,,,,
Academic Search Ultimate,asn,179060037,"LAPOD, Latin-American paleomagnetic online database: An online interface to access paleomagnetic data from Latin America.","We present the Latin-American Paleomagnetic Online Database (LAPOD), which includes an online tool for consulting and visualizing paleomagnetic data. This platform allows users to search, filter, and query over 2000 paleomagnetic data entries from locations across Latin America, including North America (Mexico and the Southwestern USA), Central America, and South America. Paleomagnetic data has been pre-validated for geographic locations and ages, enhancing its reliability for users. The platform features a robust database engine with up to 26 filters, allowing users to perform queries with high precision and avoiding data duplication, and to download data in various formats for personal use. It also offers graphical visualization of some data directly on screen. Color indicators are used to indicate data quality and magnetic polarity. All data included in LAPOD are properly referenced to their original authors, with links to the original published articles. LAPOD is proposed as a community-driven platform, allowing users to contribute their data and provide comments on their own and others' data. This fosters discussion about the reliability of paleomagnetic data and finally enhances our knowledge of the Earth's magnetic field in the region. This collaborative approach supports the development of new regional models of paleosecular variation with improved reliability. It may be repeated for other regions in the world, and ultimately lead to improved global field models. To access the platform, please visit: https://paleomagnetismo.org/pmagdb/ • Perform personalized queries to paleomagnetic data from Latin America and surrounding countries. • Access to Paleomagnetic (declination, inclination and intensity) data from geological and archaeological materials. • Advanced 26 filters to perform a customized search on paleomagnetic data. • Download the datasets to analyze the paleomagnetic data. • LAPOD is designed to be a user-friendly interface to access data.",20241001,"Rodríguez-Trejo, Alejandro ; Böhnel, Harald ; Ibarra-Ortega, Héctor E.",Article,Academic Journal,Oct2024,true,Journal of South American Earth Sciences,"Geomagnetism ; Databases ; Online databases ; Downloading ; Regional development ; Data entry ; Data Processing, Hosting, and Related Services",JOUR,,,0895-9811,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,145,,10.1016/j.jsames.2024.105060,,JLJ,,https://research.ebsco.com/plink/1b9d728b-8897-3334-9484-3368d9628e1f,,,,
Academic Search Ultimate,asn,189263087,Facilitating public scrutiny of EIA reports with open data and artificial intelligence: insights from a Mexican case study.,"Public scrutiny is a cornerstone of Environmental Impact Assessment (EIA), yet their technical complexity methods often limits the ability of stakeholders to meaningfully review EIA reports. This paper introduces a practical approach that integrates Open Data (OD), Artificial Intelligence (AI), and comparative analysis of impact significance assessment to evaluate whether key sources of uncertainty are adequately addressed in EIA reports. We apply this approach to the case of the, focusing on a technical-scientific review of an EIA report of Tren Maya, commissioned by Mexican environmental authorities. We demonstrate how our approach can be employed to assess epistemic and ontological uncertainty in biodiversity impact assessments. This approach can identify weaknesses in expert judgments, data quality, and adherence to core EIA principles. Results indicate that the EIA report underestimated biodiversity impacts and exhibited methodological inconsistencies in indicator scoring and aggregation. In general, OD-AI tools supports evidence-based scrutiny under procedural constraints, while comparative analysis highlights the risks of biased or inconsistent judgments in conventional EIA practice. The approach is transparent, operationally accessible, and adaptable to other EIA domains and contexts. Key policy highlights: OD-AI supports public scrutiny of EIA reports. OD enables efficient appraisal of biodiversity baseline data. AI enables traceable, literature-backed assessments of impact significance. Comparative analysis evaluates compliance of expert judgment with core EIA principles.",20250901,"Giménez, Joaquín ; Merino-Benítez, Tatiana ; Bojórquez-Tapia, Luis A. ; Esponda-Darlington, Fernando ; Pérez, Tila M.",Article,Academic Journal,Sep2025,true,Impact Assessment & Project Appraisal,Artificial intelligence ; Environmental impact analysis ; Stakeholder analysis ; Biodiversity ; Comparative studies ; Information sharing,JOUR,,,1461-5517,,,,,eng,Taylor & Francis Ltd,365,354,12,43,5,10.1080/14615517.2025.2534281,,P93,,https://research.ebsco.com/plink/59f47852-053c-3038-93a0-329c90ccd7c7,,,,
Academic Search Ultimate,asn,182191637,Merging Distinct Sources Databases to Improve Software Estimation Models.,"Context. For more than six decades, software cost/effort estimation has been a relevant topic for research due to its impact on the industry. Although many estimation models exist, regression-based estimation approaches have been predominantly used in the literature. However, some problems have been observed both in industry and academia: the lack of datasets with a high or at least enough number of data points and the arbitrary combination of different source databases belonging to practitioners in order to create larger datasets. Objective. Propose the application of the Kruskal–Wallis test to validate the integration of distinct source databases (independent groups), thereby avoiding the mixing of unrelated data, increasing the number of data points, and improving the estimation models. Method.We conducted a case study using real data from an international company, specifically data from their Mexico office. This office provides software development services for a technological tower identified as ""Microservices and APIs."" The data were collected in 2020. Results: The quality criteria in the final estimation model were improved. The MMRE was reduced by 25.4% (from 78.6 to 53.2%), the standard deviation was reduced by 97.2% (from 149.7 to 52.5%), and the Pred (25%) indicator increased by 3.2 percentage points. Additionally, the number of data points increased significantly, and linear regression constraints was accomplished. The application of the Kruskal–Wallis test to validate the integration of distinct source databases (independent groups) proved useful in improving the estimation models.",20241222,"Valdés-Souto, Francisco ; Valeriano-Assem, Jorge",Article,Academic Journal,Dec2024,true,Programming & Computer Software,Database management software ; Software as a service ; Information storage & retrieval systems ; Computer software development ; Systems theory ; Custom Computer Programming Services ; Computer systems design and related services (except video game design and development),JOUR,,,0361-7688,,,,,eng,Springer Nature,795,786,10,50,8,10.1134/S0361768824700762,,N2T,,https://research.ebsco.com/plink/510f7a25-158a-3c52-9d4b-31495c71ff8b,,,,
Academic Search Ultimate,asn,181550990,Putative mechanism of a multivitamin treatment against insulin resistance.,"Insulin resistance is caused by the abnormal secretion of proinflammatory cytokines in adipose tissue, which is induced by an increase in lipid accumulation in adipocytes, hepatocytes, and myocytes. The inflammatory pathway involves multiple targets such as nuclear factor kappa B, inhibitor of nuclear factor κ-B kinase, and mitogen-activated protein kinase. Vitamins are micronutrients with anti-inflammatory activities that have unclear mechanisms. The present study aimed to describe the putative mechanisms of vitamins involved in the inflammatory pathway of insulin resistance. The strategy to achieve this goal was to integrate data mining and analysis, target prediction, and molecular docking simulation calculations to support our hypotheses. Our results suggest that the multitarget activity of vitamins A, B1, B2, B3, B5, B6, B7, B12, C, D3, and E inhibits nuclear factor kappa B and mitogen-activated protein kinase, in addition to vitamins A and B12 against inhibitor of nuclear factor κ-B kinase. The findings of this study highlight the pharmacological potential of using an anti-inflammatory and multitarget treatment based on vitamins and open new perspectives to evaluate the inhibitory activity of vitamins against nuclear factor kappa B, mitogen-activated protein kinase, and inhibitor of nuclear factor κ-B kinase in an insulin-resistant context.",20241201,"Palma-Jacinto, José Antonio ; López-López, Edgar ; Medina-Franco, José Luis ; Montero-Ruíz, Oreth ; Santiago-Roque, Isela",Article,Academic Journal,Dec2024,true,Adipocyte,NF-kappa B ; Mitogen-activated protein kinases ; Protein kinase B ; Insulin resistance ; Vitamin B12 ; Protein kinases,JOUR,,,2162-3945,,,,,eng,Taylor & Francis Ltd,13,1,13,13,1,10.1080/21623945.2024.2369777,,BOEE,,https://research.ebsco.com/plink/8a0c40a8-f770-3d87-80c2-b80b9183f3a1,,,,
Academic Search Ultimate,asn,188602256,Socioeconomic and ecological drivers of snakebite incidence in Mexico: A spatial analysis of risk factors.,"Background: Snakebite envenoming constitutes a significant public health challenge in tropical and subtropical regions, with Mexico reporting substantial incidence rates in the Americas. While previous investigations have documented the socioeconomic burden of snakebites, particularly in economically marginalized regions, a comprehensive understanding of the relative contributions of biological and socioeconomic determinants to spatial heterogeneity in snakebite incidence remains poorly understood. This study aimed to identify and quantify the main determinants of snakebite spatial heterogeneity across Mexico while accounting for potential reporting biases in surveillance data. Methods/principal findings: We implemented a rigorous Bayesian analytical framework utilizing a conditional autoregressive zero-inflated Poisson model to examine snakebite incidence across 2,463 Mexican municipalities. Our methodological approach integrated three critical components: environmental suitability indices for venomous snake species derived from refined species distribution models, socioeconomic vulnerability metrics, and healthcare accessibility parameters. Social lag index (β = 0.308, 95% CI: 0.106-0.522), road network density (β = 0.376, 95% CI: 0.215-0.539), and environmental suitability for Bothrops asper (β = 0.268, 95% CI: 0.047-0.504) emerged as the primary factors explaining spatial variation in snakebite incidence. Healthcare facility distribution (β = 0.225, 95% CI: 0.126-0.326) was identified as a significant source of reporting bias. After controlling for this bias, our model revealed substantially different spatial pattern of risk, with elevated predicted incidence in urban centers and specific coastal regions not previously identified as high-risk areas. Conclusions: Our findings demonstrate that snakebite risk in Mexico is driven by a complex interaction between social vulnerability, infrastructure development, and the distribution of key venomous snake species. The identification of systematic reporting biases offers critical insights for optimizing surveillance protocols and implementing targeted interventions in high-risk municipalities. Author summary: Snakebites represent a significant health challenge in tropical and subtropical regions, including Mexico. Despite their importance, it remains poorly understood why some areas experience more snakebites than others. Our study aimed to identify the key factors that influence where snakebites occur across Mexico. We examined data from over 2,400 municipalities, considering environmental factors (like where venomous snakes live), social conditions (like poverty levels), and infrastructure (like road networks and hospitals). We found that three main factors explain most of the pattern: the level of social marginalization in a community, the density of road networks, and the environmental suitability for a particular venomous snake species called Bothrops asper. Importantly, we discovered that the official records of snakebite cases are strongly influenced by the availability of healthcare facilities - areas with more hospitals report more cases, which doesn't necessarily mean they have more snakebites. When we accounted for this reporting bias, we identified different high-risk areas than those suggested by official reports. These findings can help authorities better target prevention efforts and distribute antivenoms to the communities that need them most.",20251010,"Rangel-Camacho, Rodrigo ; Yáñez-Arenas, Carlos ; Chippaux, J. P. ; Martín, Gerardo",Article,Academic Journal,10/10/2025,true,PLoS Neglected Tropical Diseases,Snakebites ; Socioeconomic factors ; Geographic spatial analysis ; Disease risk factors ; Health services accessibility ; Public health ; Habitat selection ; Mexico ; Health and Welfare Funds,JOUR,,,1935-2727,,,,,eng,Public Library of Science,16,1,16,19,10,10.1371/journal.pntd.0013582,,8VD3,,https://research.ebsco.com/plink/ccded600-d911-307d-a092-d72735e7eae5,,,,
Academic Search Ultimate,asn,176296494,Process design and economic evaluation for methane and electricity production from Agave bagasse using different pretreatments.,"• Plants of 500 tons/d of Agave bagasse to produce methane and power were simulated. • Biological, enzymatic, dilute acid, and steam explosion pretreatments were considered. • The capital expenses (CAPEX) and operative expenses (OPEX) were analyzed. • Pretreatment and anaerobic digestion parameters were based on experimental data. • The energy produced was two times the energy consumed in all the scenarios. Agave bagasse is an agricultural residue that has the potential to be used as feedstock biorefineries. However, its complex structure requires a pretreatment step to facilitate the accessibility to carbohydrates for its subsequent conversion. In this study, the capital and operative expenses (CAPEX and OPEX) were simulated for industrial plants processing 500 ton/d of Agave bagasse using different pretreatment platforms for methane production and power generation on experimental data. The scenarios consisted of i) biological, ii) enzymatic, iii) dilute acid, and iv) steam explosion pretreatments and a case-based scenario without pretreatment. All these scenarios included milling, pretreatment, anaerobic digestion, and cogeneration stages. The results showed that those pretreatments carried out under soft conditions (biological and enzymatic) decreased between 2.1 and 2.8 times CAPEX compared to the highest value obtained in the diluted acid and case-based scenarios. The steam explosion, a pretreatment carried out under severe conditions, was less effective reducing CAPEX by only 1.2 times compared to the highest value. Furthermore, compared to the case-base scenario, only the biological pretreatment reduced the OPEX by a factor of 2, whereas the other pretreatments resulted in OPEX that were 2.0 to 3.5 times higher. Among the utilities (cooling water, steam generation, and energy) the steam generation contributed 47% to 76% of the total OPEX. The energy produced (kW⋅h/yr) was approximately twice the energy consumed for all scenarios. A sensitivity analysis demonstrated the robustness of the platforms since fluctuations in the prices of feedstock and raw materials did not impact the total production cost of methane, except for biological and enzymatic pretreatments. For all platforms, the solid loading was the process parameter with the highest impact on the production cost of methane. Overall, the study showed that biological and enzymatic pretreatments had the best economic performance. However, low substrate conversion and the high cost of enzymes and equipment, respectively, remained the main challenges to address in future research.",20240415,"Ortíz, Irmene ; Valdez-Vazquez, Idania ; Hernández-Vázquez, Abigail ; Olivares-Hernández, Roberto ; Carillo-Reyes, Julián ; Alatriste-Mondragón, Felipe ; Buitrón, Germán ; Razo-Flores, Elías",Article,Academic Journal,Apr2024,true,Energy Conversion & Management,"Bagasse ; Agaves ; Anaerobic digestion ; Manufacturing processes ; Agricultural wastes ; Economic indicators ; Methane as fuel ; Methane ; All Other Miscellaneous Crop Farming ; Industrial Process Furnace and Oven Manufacturing ; Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ; Conventional oil and gas extraction",JOUR,,,0196-8904,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,306,,10.1016/j.enconman.2024.118319,,JDT,,https://research.ebsco.com/plink/d570a6d5-4aa4-3f15-9927-e9981a1e3769,,,,
